id,scanScoreId,itemId,rule,recommendationPriority,recommendationId,recommendationTitle,recommendationContent,wellArchitectedCategoryLevel1,wellArchitectedCategoryLevel2,wellArchitectedCategoryLevel3,wellArchitectedCategoryLevel4,recommendationCategory,namespace,label,isBasic,recommendationEffort,apiName,relatedObject,wellArchitectedTopicId,wellArchitectedLevel4Url,metadataType,recommendationExcludeFromHealthScore,line,key,isBinary,createdAt,updatedAt,hidden
121493313,10457,355246613,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinLanguageSelectLwc,false,2,einsteinLanguageSelectLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinLanguageSelectLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493314,10457,355246614,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinModelMetricsLwc,false,2,einsteinModelMetricsLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinModelMetricsLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493315,10457,355246615,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinModelSelectLwc,false,2,einsteinModelSelectLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinModelSelectLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493316,10457,355246616,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinOcrDataTableLwc,false,2,einsteinOcrDataTableLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinOcrDataTableLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493317,10457,355246617,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPlatformCardLwc,false,2,einsteinPlatformCardLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlatformCardLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493318,10457,355246618,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Playground Configure Setup,false,2,einsteinPlatformConfigureSetupLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlatformConfigureSetupLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493319,10457,355246619,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPlatformValidationLwc,false,2,einsteinPlatformValidationLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlatformValidationLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493320,10457,355246620,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPlaygroundBaseLwc,false,2,einsteinPlaygroundBaseLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlaygroundBaseLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493321,10457,355246621,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPlaygroundIntroductionLwc,false,2,einsteinPlaygroundIntroductionLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlaygroundIntroductionLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493322,10457,355246622,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Playground,false,2,einsteinPlaygroundLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlaygroundLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493323,10457,355246623,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Playground Mass Update,false,2,einsteinPlaygroundMassUpdateLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPlaygroundMassUpdateLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493324,10457,355246624,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPredictionAreaLwc,false,2,einsteinPredictionAreaLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPredictionAreaLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493325,10457,355246625,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinPredictionAreaTestModelsLwc,false,2,einsteinPredictionAreaTestModelsLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinPredictionAreaTestModelsLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493326,10457,355246626,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinProbabilityFieldViewerLwc,false,2,einsteinProbabilityFieldViewerLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinProbabilityFieldViewerLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493327,10457,355246627,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinProbabilityViewerLwc,false,2,einsteinProbabilityViewerLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinProbabilityViewerLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493328,10457,355246628,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Platform - Image Classification,false,2,einsteinRecordImageClassificationLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinRecordImageClassificationLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493329,10457,355246629,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Platform - Language,false,2,einsteinRecordLanguageLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinRecordLanguageLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493330,10457,355246630,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,Einstein Platform - Object Detection,false,2,einsteinRecordObjectDetectionLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinRecordObjectDetectionLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493331,10457,355246631,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinUsageLwc,false,2,einsteinUsageLwc,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinUsageLwcLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493332,10457,355246632,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,einsteinplay,einsteinUtils,false,2,einsteinUtils,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwceinsteinplayeinsteinUtilsLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493333,10457,355246633,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sonar,emptyContent,false,2,emptyContent,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsonaremptyContentLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493334,10457,355246634,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,emptyIllustration,false,2,emptyIllustration,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsemptyIllustrationLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493335,10457,355246635,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,emptyStage,false,2,emptyStage,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsemptyStageLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493336,10457,355246636,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,CodeBuilder,emptyStateCard,false,2,emptyStateCard,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcCodeBuilderemptyStateCardLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493337,10457,355246637,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,CodeBuilder,emptyStateGraphic,false,2,emptyStateGraphic,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcCodeBuilderemptyStateGraphicLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493338,10457,355246641,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,environmentCard,false,2,environmentCard,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsenvironmentCardLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493339,10457,355246642,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,environmentCreator,false,2,environmentCreator,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsenvironmentCreatorLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493340,10457,355246643,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,environmentNameInput,false,2,environmentNameInput,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsenvironmentNameInputLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493341,10457,355246645,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sonar,errorContent,false,2,errorContent,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsonarerrorContentLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493342,10457,355246646,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,errorDetailsDialog,false,2,errorDetailsDialog,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopserrorDetailsDialogLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493343,10457,355246647,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,CodeBuilder,errorInfoPrompt,false,2,errorInfoPrompt,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcCodeBuildererrorInfoPromptLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493344,10457,355246651,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,smon,eventList,false,2,eventList,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsmoneventListLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493345,10457,355246654,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,eventProcessingBanner,false,2,eventProcessingBanner,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopseventProcessingBannerLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493346,10457,355246672,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,expandableObjectActivity,false,2,expandableObjectActivity,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsexpandableObjectActivityLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493347,10457,355246674,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,expandingFilterPanel,false,2,expandingFilterPanel,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsexpandingFilterPanelLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493348,10457,355246675,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sf_devops,expandingFilterPanelRenderer,false,2,expandingFilterPanelRenderer,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsf_devopsexpandingFilterPanelRendererLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493349,10457,355246684,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sonar,fieldInsights,false,2,fieldInsights,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsonarfieldInsightsLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493350,10457,355246686,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sonar,fieldsList,false,2,fieldsList,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsonarfieldsListLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
121493351,10457,355246687,Lightning Web Component API Version >= 9 versions behind,2,95,Update Lightning Web Component API versions 9 or more versions behind,"Custom code that still uses an API version more than nine versions behind means you are not taking advantage of Salesforce platform advances introduced more than 3 years ago. Update the metadata item to the current API version as the best practice to take advantage of Salesforce platform improvements that could positively impact performance, security, and allow you to utilize new Salesforce functionality.",Easy,Simple,Maintainability,Technical Debt,Custom Code,sonar,fieldsScreen,false,2,fieldsScreen,,20,https://architect.salesforce.com/well-architected/easy/simple#Technical_Debt,lwc,false,,lwcsonarfieldsScreenLightning Web Component API Version >= 9 versions behind,false,2026-05-04T00:49:04.253Z,2026-05-04T00:49:04.253Z,active
